series;x;y;z
SeriesB;10;219;1.051753322
SeriesA;10;220;1.347013889
SeriesB;10;220;0.976150789
SeriesA;10;221;1.449048913
SeriesB;10;221;0.605016605
SeriesA;19;1;0.791325975
SeriesB;19;1;0.523858504
SeriesA;19;2;0.56
SeriesB;19;2;0.633271357
SeriesA;19;3;0.75
SeriesB;19;3;0.759036163
SeriesA;19;4;0.647048356
SeriesB;19;4;0.72018545
SeriesA;19;5;1.280158306
SeriesB;19;5;1.440133197
SeriesA;19;6;1.888807668
SeriesB;19;6;1.83
SeriesA;19;7;1.902074184
SeriesB;19;7;2.003119041
SeriesA;19;8;1.851339941
SeriesB;19;8;2.096059227
SeriesA;19;9;2.084620408
SeriesB;19;9;1.867680607
SeriesA;19;10;2.174348303
SeriesB;19;10;2.127264836
SeriesA;19;11;2.211207902
SeriesB;19;11;2.266826772
SeriesA;19;12;2.192871498
SeriesB;19;12;2.13534376
SeriesA;19;13;2.13035256
SeriesB;19;13;2.071498482
SeriesA;19;14;2.094444982
SeriesB;19;14;2.01044482
SeriesA;19;15;2.245020162
SeriesB;19;15;1.973986486
SeriesA;19;16;2.284607203
SeriesB;19;16;1.985705236
SeriesA;19;17;2.082920112
SeriesB;19;17;2.008811937
SeriesA;19;18;2.14
SeriesB;19;18;2.016955236
SeriesA;19;19;2.302400507
SeriesB;19;19;2.10
SeriesA;19;20;2.139503935
SeriesB;19;20;2.12827235
SeriesA;19;21;2.537813143
SeriesB;19;21;2.142796259
SeriesA;19;22;2.403881008
SeriesB;19;22;2.142796259
SeriesA;19;23;2.694427611
SeriesB;19;23;2.142796259
SeriesA;19;24;2.701223876
SeriesB;19;24;2.494483418
SeriesA;19;25;2.739169915
SeriesB;19;25;2.135171411
SeriesA;19;26;2.682672276
SeriesB;19;26;1.949341093
SeriesA;19;27;2.692014496
SeriesB;19;27;2.11008847
SeriesA;19;28;2.399148367
SeriesB;19;28;2.06555591
SeriesA;19;29;2.388880733
SeriesB;19;29;2.050536563
SeriesA;19;30;2.508226956
SeriesB;19;30;1.943503565
SeriesA;19;31;2.578759579
SeriesB;19;31;1.92
SeriesA;19;32;2.478767123
SeriesB;19;32;1.97345323
SeriesA;19;33;1.739989177
SeriesB;19;33;1.931024539
SeriesA;19;34;2.448287671
SeriesB;19;34;1.931024539
SeriesA;19;35;1.749670359
SeriesB;19;35;1.687397876
SeriesA;19;36;2.012506853
SeriesB;19;36;1.694240196
SeriesA;19;37;2.438932292
SeriesB;19;37;1.709763072
SeriesA;19;38;1.981741677
SeriesB;19;38;1.709763072
SeriesA;19;39;2.498883693
SeriesB;19;39;1.726545254
SeriesA;19;40;1.712080294
SeriesB;19;40;1.732029525
SeriesA;19;41;2.195637606
SeriesB;19;41;1.732029525
SeriesA;19;42;2.496662415
SeriesB;19;42;1.737708333
SeriesA;19;43;1.671773539
SeriesB;19;43;1.737708333
SeriesA;19;44;1.782399892
SeriesB;19;44;1.742708333
SeriesA;19;45;2.605754747
SeriesB;19;45;1.742708333
SeriesA;19;46;2.384918129
SeriesB;19;46;1.651903974
SeriesA;19;47;1.9324273
SeriesB;19;47;1.651903974
SeriesA;19;48;2.853578054
SeriesB;19;48;1.651903974
SeriesA;19;49;2.375770259
SeriesB;19;49;1.659166667
SeriesA;19;50;2.431770833
SeriesB;19;50;1.652214404
SeriesA;19;51;2.362990196
SeriesB;19;51;1.671770134
SeriesA;19;52;1.699861218
SeriesB;19;52;1.671770134
SeriesA;19;53;1.923039797
SeriesB;19;53;1.65389881
SeriesA;19;54;2.23237132
SeriesB;19;54;1.652317881
SeriesA;19;55;1.654564044
SeriesB;19;55;1.652317881
SeriesA;19;56;1.613331819
SeriesB;19;56;1.652317881
SeriesA;19;57;1.803847789
SeriesB;19;57;1.652317881
SeriesA;19;58;1.912451509
SeriesB;19;58;1.652317881
SeriesA;19;59;1.882125049
SeriesB;19;59;1.655836093
SeriesA;19;60;1.597005208
SeriesB;19;60;1.655836093
SeriesA;19;61;1.673219595
SeriesB;19;61;1.66
SeriesA;19;62;1.926638801
SeriesB;19;62;1.655836093
SeriesA;19;63;2.158905157
SeriesB;19;63;1.655836093
SeriesA;19;64;1.571058917
SeriesB;19;64;1.655836093
SeriesA;19;65;1.571257962
SeriesB;19;65;1.655836093
SeriesA;19;66;1.602170191
SeriesB;19;66;1.655836093
SeriesA;19;67;1.602644032
SeriesB;19;67;1.65
SeriesA;19;68;1.642846546
SeriesB;19;68;1.65
SeriesA;19;69;1.643105775
SeriesB;19;69;1.649110099
SeriesA;19;70;1.988524756
SeriesB;19;70;1.642269737
SeriesA;19;71;1.805432763
SeriesB;19;71;1.642269737
SeriesA;19;72;1.580443548
SeriesB;19;72;1.641036184
SeriesA;19;73;2.210515861
SeriesB;19;73;1.639391447
SeriesA;19;74;1.524596457
SeriesB;19;74;1.639391447
SeriesA;19;75;1.938500153
SeriesB;19;75;1.64745447
SeriesA;19;76;1.82
SeriesB;19;76;1.650558775
SeriesA;19;77;1.886749225
SeriesB;19;77;1.650558775
SeriesA;19;78;2.54459448
SeriesB;19;78;1.650558775
SeriesA;19;79;1.869107487
SeriesB;19;79;1.650558775
SeriesA;19;80;2.228861172
SeriesB;19;80;1.650558775
SeriesA;19;81;2.30494967
SeriesB;19;81;1.650558775
SeriesA;19;82;1.878070218
SeriesB;19;82;1.650558775
SeriesA;19;83;1.829222161
SeriesB;19;83;1.650558775
SeriesA;19;84;1.953660425
SeriesB;19;84;1.650558775
SeriesA;19;85;1.747351763
SeriesB;19;85;1.653352649
SeriesA;19;86;2.209155064
SeriesB;19;86;1.653352649
SeriesA;19;87;1.961217466
SeriesB;19;87;1.653352649
SeriesA;19;88;1.760196725
SeriesB;19;88;1.653352649
SeriesA;19;89;1.768071094
SeriesB;19;89;1.651800497
SeriesA;19;90;1.76448501
SeriesB;19;90;1.656043046
SeriesA;19;91;1.905382269
SeriesB;19;91;1.656043046
SeriesA;19;92;2.071523918
SeriesB;19;92;1.653145695
SeriesA;19;93;1.681162524
SeriesB;19;93;1.653145695
SeriesA;19;94;1.91892818
SeriesB;19;94;1.653145695
SeriesA;19;95;1.872803037
SeriesB;19;95;1.653145695
SeriesA;19;96;1.82311422
SeriesB;19;96;1.653145695
SeriesA;19;97;2.001424801
SeriesB;19;97;1.661354167
SeriesA;19;98;1.743091823
SeriesB;19;98;1.661354167
SeriesA;19;99;1.50754771
SeriesB;19;99;1.661354167
SeriesA;19;100;1.506192374
SeriesB;19;100;1.661354167
SeriesA;19;101;1.538172468
SeriesB;19;101;1.67
SeriesA;19;102;1.562196065
SeriesB;19;102;1.67
SeriesA;19;103;1.809135849
SeriesB;19;103;1.67
SeriesA;19;104;1.357328869
SeriesB;19;104;1.67
SeriesA;19;105;1.49477838
SeriesB;19;105;1.67
SeriesA;19;106;1.406667103
SeriesB;19;106;1.67
SeriesA;19;107;1.741270791
SeriesB;19;107;1.67
SeriesA;19;108;1.732913961
SeriesB;19;108;1.67
SeriesA;19;109;1.496478488
SeriesB;19;109;1.66
SeriesA;19;110;1.535527432
SeriesB;19;110;1.66
SeriesA;19;111;1.544070513
SeriesB;19;111;1.663854167
SeriesA;19;112;1.477522336
SeriesB;19;112;1.663854167
SeriesA;19;113;1.240833922
SeriesB;19;113;1.663854167
SeriesA;19;114;1.673023799
SeriesB;19;114;1.66
SeriesA;19;115;1.877709508
SeriesB;19;115;1.66
SeriesA;19;116;1.709586537
SeriesB;19;116;1.66
SeriesA;19;117;1.335609132
SeriesB;19;117;1.66
SeriesA;19;118;1.738461332
SeriesB;19;118;1.66
SeriesA;19;119;1.527182623
SeriesB;19;119;1.658661913
SeriesA;19;120;1.466232639
SeriesB;19;120;1.66
SeriesA;19;121;1.575891982
SeriesB;19;121;1.653766556
SeriesA;19;122;1.4732417
SeriesB;19;122;1.653766556
SeriesA;19;123;1.509237911
SeriesB;19;123;1.653766556
SeriesA;19;124;1.549758466
SeriesB;19;124;1.653766556
SeriesA;19;125;1.49681144
SeriesB;19;125;1.653766556
SeriesA;19;126;1.396170358
SeriesB;19;126;1.653249172
SeriesA;19;127;1.458565022
SeriesB;19;127;1.653559603
SeriesA;19;128;1.522513924
SeriesB;19;128;1.653559603
SeriesA;19;129;1.488461764
SeriesB;19;129;1.653559603
SeriesA;19;130;1.664354727
SeriesB;19;130;1.653559603
SeriesA;19;131;1.575175044
SeriesB;19;131;1.653559603
SeriesA;19;132;1.478459067
SeriesB;19;132;1.653559603
SeriesA;19;133;1.407095774
SeriesB;19;133;1.653559603
SeriesA;19;134;1.639715988
SeriesB;19;134;1.653559603
SeriesA;19;135;1.345793884
SeriesB;19;135;1.646937086
SeriesA;19;136;1.650175181
SeriesB;19;136;1.646937086
SeriesA;19;137;1.621343225
SeriesB;19;137;1.646937086
SeriesA;19;138;1.252613213
SeriesB;19;138;1.653559603
SeriesA;19;139;1.331984847
SeriesB;19;139;1.653559603
SeriesA;19;140;1.903885156
SeriesB;19;140;1.643315397
SeriesA;19;141;1.527468153
SeriesB;19;141;1.654697848
SeriesA;19;142;1.599668779
SeriesB;19;142;1.654697848
SeriesA;19;143;1.325404621
SeriesB;19;143;1.654697848
SeriesA;19;144;1.512873927
SeriesB;19;144;1.654697848
SeriesA;19;145;1.819392796
SeriesB;19;145;1.654697848
SeriesA;19;146;1.549771045
SeriesB;19;146;1.654697848
SeriesA;19;147;1.706806179
SeriesB;19;147;1.654697848
SeriesA;19;148;1.562934028
SeriesB;19;148;1.654697848
SeriesA;19;149;1.334337226
SeriesB;19;149;1.654697848
SeriesA;19;150;1.360609223
SeriesB;19;150;1.654697848
SeriesA;19;151;1.759113374
SeriesB;19;151;1.654697848
SeriesA;19;152;1.30834954
SeriesB;19;152;1.65
SeriesA;19;153;1.516693814
SeriesB;19;153;1.654697848
SeriesA;19;154;1.272060135
SeriesB;19;154;1.654697848
SeriesA;19;155;1.27
SeriesB;19;155;1.654697848
SeriesA;19;156;1.323418367
SeriesB;19;156;1.648075331
SeriesA;19;157;1.290720325
SeriesB;19;157;1.648075331
SeriesA;19;158;1.475788192
SeriesB;19;158;1.648075331
SeriesA;19;159;1.511418269
SeriesB;19;159;1.648075331
SeriesA;19;160;1.537821168
SeriesB;19;160;1.646523179
SeriesA;19;161;1.362673118
SeriesB;19;161;1.651800497
SeriesA;19;162;1.156588462
SeriesB;19;162;1.650248344
SeriesA;19;163;1.533353365
SeriesB;19;163;1.650248344
SeriesA;19;164;1.13091804
SeriesB;19;164;1.63723273
SeriesA;19;165;1.377493272
SeriesB;19;165;1.646523179
SeriesA;19;166;1.674540208
SeriesB;19;166;1.649317053
SeriesA;19;167;1.128648867
SeriesB;19;167;1.649317053
SeriesA;19;168;1.300922168
SeriesB;19;168;1.642886513
SeriesA;19;169;1.478503185
SeriesB;19;169;1.642166941
SeriesA;19;170;1.152436272
SeriesB;19;170;1.642166941
SeriesA;19;171;1.650858918
SeriesB;19;171;1.642166941
SeriesA;19;172;1.397485661
SeriesB;19;172;1.642166941
SeriesA;19;173;1.369934753
SeriesB;19;173;1.642166941
SeriesA;19;174;1.362222413
SeriesB;19;174;1.643503289
SeriesA;19;175;1.481886943
SeriesB;19;175;1.643503289
SeriesA;19;176;1.293210596
SeriesB;19;176;1.626116071
SeriesA;19;177;1.788925431
SeriesB;19;177;1.633986928
SeriesA;19;178;1.290975733
SeriesB;19;178;1.633986928
SeriesA;19;179;1.345322712
SeriesB;19;179;1.619318182
SeriesA;19;180;1.392688679
SeriesB;19;180;1.619318182
SeriesA;19;181;1.096607631
SeriesB;19;181;1.629799837
SeriesA;19;182;1.383010285
SeriesB;19;182;1.629799837
SeriesA;19;183;1.30882372
SeriesB;19;183;1.629799837
SeriesA;19;184;1.400617865
SeriesB;19;184;1.629799837
SeriesA;19;185;1.44964172
SeriesB;19;185;1.634089052
SeriesA;19;186;1.429737261
SeriesB;19;186;1.631229575
SeriesA;19;187;1.278219031
SeriesB;19;187;1.631229575
SeriesA;19;188;1.223408211
SeriesB;19;188;1.632455065
SeriesA;19;189;1.290840594
SeriesB;19;189;1.632455065
SeriesA;19;190;1.383801424
SeriesB;19;190;1.632455065
SeriesA;19;191;1.404173259
SeriesB;19;191;1.634089052
SeriesA;19;192;1.497395833
SeriesB;19;192;1.631229575
SeriesA;19;193;1.409612342
SeriesB;19;193;1.640419408
SeriesA;19;194;1.34852127
SeriesB;19;194;1.640419408
SeriesA;19;195;1.332394895
SeriesB;19;195;1.62939134
SeriesA;19;196;1.275889895
SeriesB;19;196;1.640419408
SeriesA;19;197;1.084892877
SeriesB;19;197;1.635382401
SeriesA;19;198;1.430985229
SeriesB;19;198;1.630310458
SeriesA;19;199;1.408954327
SeriesB;19;199;1.630310458
SeriesA;19;200;1.405627344
SeriesB;19;200;1.62745098
SeriesA;19;201;1.332900943
SeriesB;19;201;1.62745098
SeriesA;19;202;1.426751592
SeriesB;19;202;1.633018092
SeriesA;19;203;1.407245223
SeriesB;19;203;1.647247517
SeriesA;19;204;1.431854839
SeriesB;19;204;1.643729305
SeriesA;19;205;1.423991935
SeriesB;19;205;1.646937086
SeriesA;19;206;1.41102707
SeriesB;19;206;1.640107616
SeriesA;19;207;1.403445513
SeriesB;19;207;1.640107616
SeriesA;19;208;1.29
SeriesB;19;208;1.664114933
SeriesA;19;209;1.24
SeriesB;19;209;1.646833609
SeriesA;19;210;1.249952342
SeriesB;19;210;1.659166667
SeriesA;19;211;1.375098892
SeriesB;19;211;1.649791667
SeriesA;19;212;1.283096591
SeriesB;19;212;1.642280629
SeriesA;19;213;1.36
SeriesB;19;213;1.64031457
SeriesA;19;214;1.373329403
SeriesB;19;214;1.640521523
SeriesA;19;215;1.388321314
SeriesB;19;215;1.662332215
SeriesA;19;216;1.361378205
SeriesB;19;216;1.618703547
SeriesA;19;217;1.352864583
SeriesB;19;217;1.393687454
SeriesA;19;218;1.357862903
SeriesB;19;218;1.437724905
SeriesA;19;219;1.324169304
SeriesB;19;219;0.971594611
SeriesA;19;220;1.283658854
SeriesB;19;220;0.627852739
SeriesA;19;221;1.28879717
SeriesB;19;221;0.470031269
SeriesA;29;1;0.802267403
SeriesB;29;1;0.437220996
SeriesA;29;2;0.570991289
SeriesB;29;2;0.610678452
SeriesA;29;3;0.748951192
SeriesB;29;3;0.657865913
SeriesA;29;4;0.56
SeriesB;29;4;0.61784041
SeriesA;29;5;1.186110301
SeriesB;29;5;1.220763516
SeriesA;29;6;1.733089798
SeriesB;29;6;1.82735021
SeriesA;29;7;1.905733591
SeriesB;29;7;2.311934433
SeriesA;29;8;2.166707926
SeriesB;29;8;2.303907681
SeriesA;29;9;2.215133427
SeriesB;29;9;2.27513795
SeriesA;29;10;2.252878147
SeriesB;29;10;2.228885682
SeriesA;29;11;2.318793104
SeriesB;29;11;2.277044115
SeriesA;29;12;2.515225967
SeriesB;29;12;2.424706694
SeriesA;29;13;2.548128124
SeriesB;29;13;2.601971794
SeriesA;29;14;2.556105649
SeriesB;29;14;2.55
SeriesA;29;15;2.4515462
SeriesB;29;15;2.62
SeriesA;29;16;2.351851839
SeriesB;29;16;2.470568454
SeriesA;29;17;2.359080011
SeriesB;29;17;2.392606309
SeriesA;29;18;2.41651125
SeriesB;29;18;2.467686488
SeriesA;29;19;2.546966893
SeriesB;29;19;2.772974365
SeriesA;29;20;2.740460302
SeriesB;29;20;2.774781445
SeriesA;29;21;2.818432577
SeriesB;29;21;2.801464009
SeriesA;29;22;2.821418087
SeriesB;29;22;2.945190391
SeriesA;29;23;2.872226777
SeriesB;29;23;2.867525488
SeriesA;29;24;2.966893797
SeriesB;29;24;2.950180096
SeriesA;29;25;2.89432139
SeriesB;29;25;2.926603093
SeriesA;29;26;2.90604014
SeriesB;29;26;2.878016031
SeriesA;29;27;2.800731383
SeriesB;29;27;2.874507715
SeriesA;29;28;2.818701351
SeriesB;29;28;2.766703869
SeriesA;29;29;2.713203679
SeriesB;29;29;2.74743954
SeriesA;29;30;2.693107153
SeriesB;29;30;2.742741113
SeriesA;29;31;2.833003228
SeriesB;29;31;2.671144741
SeriesA;29;32;2.694746139
SeriesB;29;32;2.675624636
SeriesA;29;33;2.116242152
SeriesB;29;33;2.693107153
SeriesA;29;34;2.657486524
SeriesB;29;34;2.687206804
SeriesA;29;35;2.192715383
SeriesB;29;35;2.633803176
SeriesA;29;36;2.05634925
SeriesB;29;36;2.625143867
SeriesA;29;37;2.461530555
SeriesB;29;37;2.625143867
SeriesA;29;38;2.389041241
SeriesB;29;38;2.641451777
SeriesA;29;39;2.758640798
SeriesB;29;39;2.071786583
SeriesA;29;40;1.767513736
SeriesB;29;40;2.079093216
SeriesA;29;41;2.54145542
SeriesB;29;41;1.710726351
SeriesA;29;42;2.383726616
SeriesB;29;42;1.714632601
SeriesA;29;43;2.270418074
SeriesB;29;43;1.714632601
SeriesA;29;44;2.448771812
SeriesB;29;44;1.714632601
SeriesA;29;45;2.199037195
SeriesB;29;45;1.714632601
SeriesA;29;46;2.407320092
SeriesB;29;46;1.655088682
SeriesA;29;47;2.239487369
SeriesB;29;47;1.64917652
SeriesA;29;48;2.78179719
SeriesB;29;48;1.659769144
SeriesA;29;49;1.854361567
SeriesB;29;49;1.659769144
SeriesA;29;50;2.580567529
SeriesB;29;50;1.675205499
SeriesA;29;51;1.971059989
SeriesB;29;51;1.675205499
SeriesA;29;52;2.123819124
SeriesB;29;52;1.650669643
SeriesA;29;53;2.555731325
SeriesB;29;53;1.650669643
SeriesA;29;54;2.393856043
SeriesB;29;54;1.642857143
SeriesA;29;55;1.724220867
SeriesB;29;55;1.642857143
SeriesA;29;56;2.296228347
SeriesB;29;56;1.642857143
SeriesA;29;57;1.824418441
SeriesB;29;57;1.647427721
SeriesA;29;58;1.925407639
SeriesB;29;58;1.647909628
SeriesA;29;59;1.92220009
SeriesB;29;59;1.682543103
SeriesA;29;60;1.708970409
SeriesB;29;60;1.682543103
SeriesA;29;61;1.896945195
SeriesB;29;61;1.666702586
SeriesA;29;62;1.856142921
SeriesB;29;62;1.690301724
SeriesA;29;63;1.689236111
SeriesB;29;63;1.667852011
SeriesA;29;64;1.850001304
SeriesB;29;64;1.679897031
SeriesA;29;65;1.702469406
SeriesB;29;65;1.680967882
SeriesA;29;66;1.657863893
SeriesB;29;66;1.671765734
SeriesA;29;67;1.700748667
SeriesB;29;67;1.662368881
SeriesA;29;68;1.555112723
SeriesB;29;68;1.679253472
SeriesA;29;69;1.542683532
SeriesB;29;69;1.668343322
SeriesA;29;70;1.562488252
SeriesB;29;70;1.668771404
SeriesA;29;71;2.373978659
SeriesB;29;71;1.661989796
SeriesA;29;72;2.31349702
SeriesB;29;72;1.662341198
SeriesA;29;73;2.186993632
SeriesB;29;73;1.661123084
SeriesA;29;74;2.2924338
SeriesB;29;74;1.661123084
SeriesA;29;75;2.318891516
SeriesB;29;75;1.662521259
SeriesA;29;76;2.272811057
SeriesB;29;76;1.653505068
SeriesA;29;77;1.983865307
SeriesB;29;77;1.659032534
SeriesA;29;78;2.732829899
SeriesB;29;78;1.651921453
SeriesA;29;79;2.078497024
SeriesB;29;79;1.678448276
SeriesA;29;80;2.515635811
SeriesB;29;80;1.660958904
SeriesA;29;81;2.291833753
SeriesB;29;81;1.68
SeriesA;29;82;1.996676728
SeriesB;29;82;1.689127604
SeriesA;29;83;2.175631179
SeriesB;29;83;1.660926871
SeriesA;29;84;1.81
SeriesB;29;84;1.671012931
SeriesA;29;85;1.851902736
SeriesB;29;85;1.657833615
SeriesA;29;86;1.972138176
SeriesB;29;86;1.65412415
SeriesA;29;87;1.70860061
SeriesB;29;87;1.65412415
SeriesA;29;88;2.174100479
SeriesB;29;88;1.65412415
SeriesA;29;89;2.103161858
SeriesB;29;89;1.651573129
SeriesA;29;90;1.995970395
SeriesB;29;90;1.656785103
SeriesA;29;91;2.083790003
SeriesB;29;91;1.653467466
SeriesA;29;92;1.839806127
SeriesB;29;92;1.653805272
SeriesA;29;93;2.120554067
SeriesB;29;93;1.653805272
SeriesA;29;94;2.117127201
SeriesB;29;94;1.649553571
SeriesA;29;95;1.957619603
SeriesB;29;95;1.643494898
SeriesA;29;96;1.560287401
SeriesB;29;96;1.654017857
SeriesA;29;97;2.071635898
SeriesB;29;97;1.640943878
SeriesA;29;98;1.577717427
SeriesB;29;98;1.637117347
SeriesA;29;99;1.784452887
SeriesB;29;99;1.627322635
SeriesA;29;100;1.886357276
SeriesB;29;100;1.635240709
SeriesA;29;101;1.835029285
SeriesB;29;101;1.633340372
SeriesA;29;102;1.561147151
SeriesB;29;102;1.63934949
SeriesA;29;103;2.04455554
SeriesB;29;103;1.636824324
SeriesA;29;104;1.5199429
SeriesB;29;104;1.636904762
SeriesA;29;105;1.901108826
SeriesB;29;105;1.635663007
SeriesA;29;106;1.941379677
SeriesB;29;106;1.648596939
SeriesA;29;107;1.915373787
SeriesB;29;107;1.648596939
SeriesA;29;108;1.530943627
SeriesB;29;108;1.645408163
SeriesA;29;109;1.844805346
SeriesB;29;109;1.64360119
SeriesA;29;110;1.576632324
SeriesB;29;110;1.636402027
SeriesA;29;111;1.912632489
SeriesB;29;111;1.636402027
SeriesA;29;112;1.779588848
SeriesB;29;112;1.635996444
SeriesA;29;113;1.998718884
SeriesB;29;113;1.664729043
SeriesA;29;114;1.78607288
SeriesB;29;114;1.650646552
SeriesA;29;115;1.85230783
SeriesB;29;115;1.63
SeriesA;29;116;1.76331268
SeriesB;29;116;1.626689189
SeriesA;29;117;1.773812072
SeriesB;29;117;1.626689189
SeriesA;29;118;1.456593947
SeriesB;29;118;1.665086207
SeriesA;29;119;1.458186393
SeriesB;29;119;1.639463682
SeriesA;29;120;1.843563326
SeriesB;29;120;1.64275085
SeriesA;29;121;1.588664099
SeriesB;29;121;1.635029561
SeriesA;29;122;1.640359672
SeriesB;29;122;1.643069728
SeriesA;29;123;1.685661765
SeriesB;29;123;1.640890731
SeriesA;29;124;1.482977673
SeriesB;29;124;1.632918074
SeriesA;29;125;1.455133929
SeriesB;29;125;1.632918074
SeriesA;29;126;1.5839568
SeriesB;29;126;1.637985642
SeriesA;29;127;1.670489937
SeriesB;29;127;1.637985642
SeriesA;29;128;1.532788721
SeriesB;29;128;1.644636824
SeriesA;29;129;1.513730509
SeriesB;29;129;1.644636824
SeriesA;29;130;1.569756424
SeriesB;29;130;1.644636824
SeriesA;29;131;1.806156036
SeriesB;29;131;1.651679422
SeriesA;29;132;1.36546664
SeriesB;29;132;1.640730574
SeriesA;29;133;1.449170905
SeriesB;29;133;1.648859797
SeriesA;29;134;1.68097729
SeriesB;29;134;1.654336735
SeriesA;29;135;1.817076668
SeriesB;29;135;1.644770408
SeriesA;29;136;1.708478392
SeriesB;29;136;1.643388605
SeriesA;29;137;1.392024858
SeriesB;29;137;1.651714853
SeriesA;29;138;1.381144116
SeriesB;29;138;1.651714853
SeriesA;29;139;1.82462555
SeriesB;29;139;1.651573129
SeriesA;29;140;1.354612299
SeriesB;29;140;1.653486395
SeriesA;29;141;1.380031226
SeriesB;29;141;1.655803571
SeriesA;29;142;1.388829205
SeriesB;29;142;1.655803571
SeriesA;29;143;1.659080804
SeriesB;29;143;1.655803571
SeriesA;29;144;1.809033472
SeriesB;29;144;1.650337838
SeriesA;29;145;1.75710349
SeriesB;29;145;1.653486395
SeriesA;29;146;1.406667306
SeriesB;29;146;1.648278061
SeriesA;29;147;1.422421044
SeriesB;29;147;1.645727041
SeriesA;29;148;1.413759477
SeriesB;29;148;1.645727041
SeriesA;29;149;1.457451317
SeriesB;29;149;1.649553571
SeriesA;29;150;1.823313718
SeriesB;29;150;1.634818412
SeriesA;29;151;1.918197659
SeriesB;29;151;1.639668367
SeriesA;29;152;1.375325203
SeriesB;29;152;1.636190878
SeriesA;29;153;1.599934809
SeriesB;29;153;1.625104167
SeriesA;29;154;1.652740559
SeriesB;29;154;1.625416667
SeriesA;29;155;1.329394029
SeriesB;29;155;1.626666667
SeriesA;29;156;1.518606086
SeriesB;29;156;1.633973818
SeriesA;29;157;1.256618222
SeriesB;29;157;1.618333333
SeriesA;29;158;1.533020833
SeriesB;29;158;1.621770833
SeriesA;29;159;1.360528143
SeriesB;29;159;1.621770833
SeriesA;29;160;1.648359764
SeriesB;29;160;1.62
SeriesA;29;161;1.313554749
SeriesB;29;161;1.626770833
SeriesA;29;162;1.493489583
SeriesB;29;162;1.631770833
SeriesA;29;163;1.511391129
SeriesB;29;163;1.631770833
SeriesA;29;164;1.147280754
SeriesB;29;164;1.631770833
SeriesA;29;165;1.519556452
SeriesB;29;165;1.631770833
SeriesA;29;166;1.264629709
SeriesB;29;166;1.639895833
SeriesA;29;167;1.282785791
SeriesB;29;167;1.639895833
SeriesA;29;168;1.730358715
SeriesB;29;168;1.639895833
SeriesA;29;169;1.405680673
SeriesB;29;169;1.639895833
SeriesA;29;170;1.195549242
SeriesB;29;170;1.638020833
SeriesA;29;171;1.397435897
SeriesB;29;171;1.639895833
SeriesA;29;172;1.674826162
SeriesB;29;172;1.639895833
SeriesA;29;173;1.307653035
SeriesB;29;173;1.638020833
SeriesA;29;174;1.426562799
SeriesB;29;174;1.628828642
SeriesA;29;175;1.314921381
SeriesB;29;175;1.630070364
SeriesA;29;176;1.274993367
SeriesB;29;176;1.64
SeriesA;29;177;1.486394558
SeriesB;29;177;1.64
SeriesA;29;178;1.444026846
SeriesB;29;178;1.630070364
SeriesA;29;179;1.337253909
SeriesB;29;179;1.636666667
SeriesA;29;180;1.350626086
SeriesB;29;180;1.636145833
SeriesA;29;181;1.217224857
SeriesB;29;181;1.638020833
SeriesA;29;182;1.35872827
SeriesB;29;182;1.64
SeriesA;29;183;1.304508783
SeriesB;29;183;1.63
SeriesA;29;184;1.55566421
SeriesB;29;184;1.628020833
SeriesA;29;185;1.435987903
SeriesB;29;185;1.63
SeriesA;29;186;1.420751634
SeriesB;29;186;1.64
SeriesA;29;187;1.18
SeriesB;29;187;1.624068709
SeriesA;29;188;1.128314153
SeriesB;29;188;1.622516556
SeriesA;29;189;1.163529288
SeriesB;29;189;1.629035596
SeriesA;29;190;1.143394759
SeriesB;29;190;1.620860927
SeriesA;29;191;1.30165207
SeriesB;29;191;1.620860927
SeriesA;29;192;1.326886072
SeriesB;29;192;1.620860927
SeriesA;29;193;1.37967059
SeriesB;29;193;1.631666667
SeriesA;29;194;1.264104778
SeriesB;29;194;1.629479167
SeriesA;29;195;1.185326609
SeriesB;29;195;1.629479167
SeriesA;29;196;1.144609365
SeriesB;29;196;1.629479167
SeriesA;29;197;1.277987067
SeriesB;29;197;1.63
SeriesA;29;198;1.233723958
SeriesB;29;198;1.63
SeriesA;29;199;1.146821121
SeriesB;29;199;1.63
SeriesA;29;200;1.368709416
SeriesB;29;200;1.63
SeriesA;29;201;1.361394558
SeriesB;29;201;1.627708333
SeriesA;29;202;1.329877804
SeriesB;29;202;1.63
SeriesA;29;203;1.335050676
SeriesB;29;203;1.631041667
SeriesA;29;204;1.247708333
SeriesB;29;204;1.63
SeriesA;29;205;1.266314935
SeriesB;29;205;1.63
SeriesA;29;206;1.183197251
SeriesB;29;206;1.62
SeriesA;29;207;1.367326097
SeriesB;29;207;1.62
SeriesA;29;208;1.100006183
SeriesB;29;208;1.629404362
SeriesA;29;209;1.285006461
